copium,ground_density,moist,reflectivity,silicon_rate,oxygen_rate,iron_rate,aluminium_rate,magnesium_rate,undetectable
0,0.8520764286417907,0.24094043669036225,0.37194980961898644,0.13343193833415692,0.055879720761450896,0.5586231059063475,0.12468751397452407,0.08111554428741459,0.04626217673610593
1,2.349489833120963,0.06297079956330733,0.12602008157997974,0.01836588346517391,0.005774529087255334,0.5090067665970264,0.2969504448061435,0.1248710522298196,0.04503132381458125
0,1.8910967955726723,0.26284947408765025,0.4945448149147901,0.18659038205141573,0.034053565646368834,0.3090050060085238,0.36593152317592414,0.07305685343446525,0.03136266968330215
0,1.1185094300793552,0.13890658096089178,0.3632106167754408,0.0394762328966828,0.01415826303929299,0.5639945485205342,0.23242335797289146,0.13452213145209058,0.015425466118507881
0,1.0776265470959856,0.019823446508170604,0.580764984540981,0.08273644760566842,0.05687275161955677,0.6188897998953192,0.06368320369858918,0.13828601389116021,0.03953178328970615
0,1.0467583025768912,0.10606049755224145,0.498449109568149,0.03183402114808718,0.07685613991533478,0.3515235185075983,0.4828474824045617,0.044592726106543246,0.012346111917874927
0,0.7267494737442466,0.1064469794083814,0.21403772303215599,0.15451059872535206,0.030840684944716996,0.5271243243909396,0.08132143630504318,0.1635696802146127,0.042633275419335544
0,1.0631706833675831,0.08253602893579837,0.0908082599276765,0.11295466249308202,0.03785856817860558,0.24797238111733833,0.3516316182827099,0.19788521308472687,0.051697556843537426
1,3.081114866251131,0.10747760941409142,0.07591694446876074,0.06560064033084174,0.06900262440599561,0.4028772653573244,0.32668295995127133,0.09755370793090805,0.038282802023658864
0,1.103978712509802,0.040545588960544096,0.4008743690415498,0.18471804563684105,0.06886603477642826,0.20603469360006407,0.375335323649144,0.14545910079778235,0.019586801539740264
0,0.7636419854792733,0.13978490167169322,0.49343027662923133,0.12977239711347574,0.04037051021349669,0.4188992929681113,0.24182083011100794,0.09722432937486962,0.0719126402190386
0,1.5431429159879015,0.05310302992066648,0.4721624382830898,0.02678182985734667,0.013678762111533849,0.7768129166562695,0.044443533701596094,0.0851706909718509,0.05311226670140293
0,2.03744648205447,0.09038415918765522,0.08777726930334785,0.059160425480910446,0.06473485156402059,0.4558929048780916,0.14934968155767978,0.18842611010535082,0.08243602641394678
1,1.6954646518976455,0.04083930150915553,0.1303070797212025,0.04581621589246563,0.02719500536461216,0.6374996526386547,0.2530985715919241,0.012325272423407335,0.024065282088935942
0,2.114212216824443,0.18056245545068553,0.16401626166643554,0.21756281359633495,0.03492218574038299,0.37231236006931184,0.19174630817867583,0.15386743020989382,0.02958890220540062
0,1.5218221616875773,0.011586732084274931,0.351456878309066,0.19258580875891743,0.033378110127735394,0.3743363158835973,0.26374696988489155,0.0625586751172403,0.07339412022761806
0,0.6239490347247814,0.022065963363459506,0.1504412378438386,0.2033451912085439,0.02770097931475237,0.19381012432743763,0.25317815302943764,0.2664053599179098,0.05556019220191873
0,1.4586526304552678,0.24449188441919872,0.41220698285212015,0.1250902075867466,0.014446202203591687,0.5523839521358869,0.22245097969788216,0.06480453283162381,0.020824125544268702
1,1.3911561852831347,0.013939773681266676,0.4433288773092449,0.1359623982967127,0.024280719416197794,0.628633575316352,0.03345499192208136,0.08974120507396736,0.08792710997468901
0,0.9261117661955839,0.2766339292878149,0.25912637313321313,0.18917708728987578,0.0014368271525348505,0.2194452221080928,0.2690359935920767,0.1984378748351784,0.12246699502224151
1,0.8498691398950613,0.1037360090341551,0.19649519545635633,0.02892203951393244,0.05577065989234487,0.7084925593048003,0.02558677597891743,0.10033187854374433,0.08089608676626062
0,2.613886078957915,0.11250805261885569,0.2275356137020481,0.1004407761819419,0.0034423339106180637,0.4768056213867942,0.2540501350928896,0.12786937786709668,0.03739175556065963
0,2.5455729389125725,0.04452092534396631,0.08643668657091763,0.15734596571296303,0.0382502779871455,0.43187812117551383,0.21322086557623737,0.13098367068803643,0.028321098860103987
0,1.6226829074526168,0.09536768797095203,0.31478685166079534,0.13877740379709247,0.008943872977752865,0.4975677164902003,0.2222293070193093,0.1094058491594216,0.023075850556223555
0,2.2502184027411865,0.10725724549468743,0.5843021033022993,0.02167209371117513,0.03496009527256398,0.7250245056487138,0.13848657187462557,0.03258037628524061,0.04727635720768092
0,2.598956453552331,0.261756837333272,0.5064917695593918,0.11884502687608432,0.019660503974159485,0.5978065037750658,0.22705537091008632,0.026412848852620803,0.010219745611983395
0,0.5514622612082904,0.24134061847628857,0.13952746819731798,0.059189817174001055,0.060327761105056874,0.335049500909466,0.3860173098277813,0.1415212957446766,0.017894315239018223
0,1.6578400980710533,0.032812390070487404,0.08632448418425433,0.14680637927969328,0.044913050063816316,0.430536042486927,0.09304323545745372,0.2072510523202409,0.07745024039186878
0,0.5994915860400996,0.1951726721157442,0.3041870255893553,0.0349982994494359,0.02447093206455157,0.4413385552220118,0.316991656489028,0.1296775080935305,0.05252304868144221
0,2.0708872597708927,0.16871187750380545,0.5284769105896514,0.10175529158307005,0.019032566340450998,0.5672810891368788,0.255247321755551,0.03585575369389551,0.02082797749015376
0,0.9968768389696028,0.1048024479205214,0.2273977284497597,0.11947646567139947,0.01803358502348235,0.5300488038708748,0.1577717620426409,0.06539134509705548,0.10927803829454694
1,0.6990377564691964,0.0372079203699906,0.056827221808549044,0.281734002653924,0.045576999681255705,0.10261795588694464,0.15239657691685107,0.26208620175165354,0.15558826310937104
0,1.6130672095538103,0.053197800562293375,0.2945643873330812,0.07320326196061527,0.02575168758112108,0.4957274886701423,0.1772383803765838,0.1606399775565044,0.06743920385503309
0,1.6566689105310832,0.2996657256999512,0.49298124324425097,0.07059479891909631,0.012113068585909706,0.21580524618001395,0.5404775848534901,0.09349687542437325,0.06751242603711677
0,1.8939539654578117,0.23253436552535217,0.3678911925322042,0.05681224433480013,0.03082837262028761,0.5066415715032282,0.3045126838078208,0.07779075601122429,0.023414371722638917
0,1.1215852881496748,0.0020598160937039143,0.3780983993042367,0.08655958431073939,0.010683520168682691,0.42746767314774725,0.3353076607774913,0.07983298352413302,0.060148578071206465
0,1.5517928388362496,0.1993201589505095,0.35198775797161996,0.12608402203128774,0.00614833016877181,0.6185362973868089,0.1868173202498429,0.020534492510980537,0.041879537652308035
0,0.7543080759527181,0.18850658400704767,0.3915341823721927,0.10320497739323839,0.011513403251771871,0.23204798484805364,0.43346238218737704,0.16250655030364,0.05726470201591911
0,0.6472347896719932,0.25432393705677137,0.026922240525965258,0.20847076307409368,0.06431696121062959,0.2657668682010884,0.3875325472269003,0.05625220713242206,0.017660653154865896
1,1.8408978032785615,0.22959946995604133,0.10650198521825158,0.08278502425280487,0.1075311777173811,0.14585056138068692,0.24057925390772822,0.30565294579547464,0.11760103694592419
0,0.8887700443342001,0.1790018714357096,0.44416586440405026,0.1901821285556118,0.058439568490718644,0.33185323305909076,0.37521143244332383,0.009203450121915148,0.0351101873293399
0,1.5195115396559604,0.1578922249375707,0.22756402728347955,0.27534578627096085,0.08994870702685842,0.33875429053533496,0.22952783316449094,0.013354588645983831,0.05306879435637105
0,2.1086512618073048,0.27243053904064923,0.22104601339073512,0.039700082247807175,0.041952234494707454,0.41448691411095645,0.37910241602161043,0.06273284927299595,0.06202550385192259
0,2.364649197228058,0.23801013260257226,0.020162233567802824,0.15516669396169597,0.020272033490501416,0.42136822143766667,0.2753987441520222,0.10092068577093524,0.026873621187178377
0,0.948933858498529,0.21489374718341514,0.27856465136889885,0.014855898676008936,0.00430742800608256,0.5629041817706698,0.31248470906477877,0.09032627698432176,0.015121505498138038
0,2.51475383251267,0.10892929234881787,0.11094264659707806,0.19636788140552575,0.0036143217745178906,0.5562826864861574,0.1376433296280614,0.08441309269727157,0.021678688008465882
1,2.6516283749128347,0.26844217083064026,0.2841487056218686,0.2207841508839661,0.012549606192205975,0.12095925324566503,0.57459666665465,0.056167655062892,0.014942667960620826
0,1.1838675348193068,0.1142752756322748,0.14846625957353468,0.2311216831271405,0.0650345529669063,0.259094676377547,0.21291771129533327,0.1887795234409265,0.04305185279214664
0,0.687486206785015,0.031484877671072276,0.5476162942582699,0.19788851370537003,0.0921229988830512,0.3613820189994546,0.13530628276805162,0.13589105403678087,0.07740913160729151
0,2.858806639615334,0.019757083942259713,0.059229922011273056,0.17381233595642787,0.027286615288567333,0.4617134704888615,0.2724118139639876,0.03528820621264442,0.029487558089511232
0,1.458417336989315,0.16882091217417813,0.18876838154487074,0.19120194372960245,0.012882649433334848,0.6575213389729917,0.08356761889681528,0.028507143156144395,0.02631930581111143
0,0.52078925624157,0.1356419544787677,0.4257524313090415,0.1474009543049036,0.008945569794986206,0.2590839310009403,0.3736069287395204,0.1880354826225358,0.02292713353711362
1,0.9532057278851029,0.09606722060623207,0.011305154848365917,0.19517613754189442,0.027741979285734422,0.5887320493712256,0.042019785542267166,0.0838671054921231,0.06246294276675522
0,2.4165395351452754,0.10026226874070798,0.3678462728249489,0.15117044709143418,0.015806955500272245,0.4599269328189147,0.30447112670314286,0.007647589255262903,0.06097694863097325
0,1.5848470478467591,0.08378793540227525,0.15375753732266698,0.08086571562177333,0.06170643123477301,0.3929835644433974,0.33014998028419695,0.07779917776887572,0.0564951306469835
0,2.371734448107188,0.13336487800799438,0.3258038901696681,0.18588247227723395,0.02507628122932194,0.3217043070951786,0.3708001019896491,0.08797389030202604,0.00856294710659044
0,1.1441789650948735,0.177340320845189,0.08670903389753548,0.130098850784715,0.054176086492893086,0.2519436958788414,0.33498690415779847,0.17342898578414467,0.0553654769016075
0,1.354423094191095,0.07675696907921994,0.518040277078386,0.1646546470392109,0.06806725420578359,0.15509056764482623,0.3893399217331021,0.11693509589660175,0.10591251348047549
0,1.1445831700985303,0.04911675381239363,0.2829125918111852,0.12185963336960223,0.13222532043711013,0.3246104050750874,0.15711996203326026,0.12865425172629777,0.1355304273586421
1,1.4550935085867345,0.23619850152728394,0.052765601012290754,0.11272447957386152,0.043744257848739206,0.589874122672226,0.056489319606483214,0.11930002250380657,0.07786779779488338
0,0.5914269283293568,0.16826740076922217,0.21662013249723525,0.14560330611978076,0.04383617771028207,0.09866941165561137,0.23521505967674775,0.3695485977995034,0.10712744703807463
0,0.9942072305247218,0.13911465907095047,0.3555652335499217,0.01753958189480837,0.03774604750856381,0.42964088321712307,0.3361086045561128,0.1482439007391297,0.03072098208426223
1,0.6728336256655911,0.027792996953270654,0.1607327859797021,0.21644177932629363,0.038152646575103345,0.46622833579011835,0.06543266934165834,0.17439187277931928,0.039352696187507086
0,1.8356113696858718,0.0091729540273777,0.004987149445542238,0.1173135804722253,0.04100149802609903,0.4503845251802142,0.29992277707593723,0.06949627818647829,0.02188134105904601
0,1.6873984223075142,0.07454873690363752,0.26847621840797126,0.10660585234092156,0.047373471271045145,0.4838801109211895,0.21751354333445314,0.10690023223903662,0.037726789893354026
0,1.3284507859819255,0.10253216772732994,0.5256576314407646,0.08760511575334931,0.012063975555380657,0.7458759176201609,0.048903130730100906,0.03592798795309627,0.06962387238791216
0,1.617813477994423,0.15874519602494228,0.17542205360653434,0.19180549175678754,0.07478090635504893,0.1643378894788686,0.37139776927505064,0.12031991399354758,0.07735802914069671
0,2.217692977077426,0.2414967255332704,0.3500671157061021,0.21909135071539337,0.08531404277139712,0.3667332331509681,0.20747682833316192,0.10780710717992796,0.01357743784915143
0,0.4466966846947649,0.19457099191756777,0.5739135753469835,0.12626740659217525,0.03537310786351953,0.5396455286105976,0.12148250088956268,0.042080967054728295,0.13515048898941684
0,0.7545006196236251,0.1878355705177604,0.08005477097307724,0.18061652533932282,0.05128291574515708,0.33373065688083864,0.227396194056907,0.17843111868702824,0.028542589290746368
0,1.5822404109666808,0.23562745442351435,0.11328742285953375,0.04131747226020452,0.03329889324811156,0.5152684615722954,0.3055196578547993,0.07248599820967962,0.03210951685490939
0,1.5055293595876975,0.22034736559295384,0.5631946224919845,0.12121962814920831,0.06126041417813184,0.29414440161063066,0.3201084245913617,0.11132976428352025,0.09193736718714739
0,1.2046397820569679,0.2710869620636459,0.5434766292973903,0.0226215029580279,0.024976795618973986,0.4409073772517133,0.33090048317946713,0.15707444029882764,0.02351940069299001
0,1.0674005259326362,0.04743870717558658,0.45141121697161646,0.15809186432207145,0.06130252437398281,0.5881002067574941,0.045753246528879764,0.06823377261085348,0.07851838540671849
0,0.6596884285177856,0.036269837794281744,0.35445358463012844,0.12044830666385743,0.037834844285234946,0.5046768390337445,0.20638204287720358,0.10436599502458704,0.026291972115372594
0,1.4706937945743626,0.0213571492852351,0.2082672863117576,0.13525067492951606,0.02955193351385446,0.6097756017511029,0.12731398074473982,0.06973804911026213,0.028369759950524667
0,0.762427695629881,0.2800676141848698,0.5725761003239995,0.020231965922249563,0.06445195322556527,0.5095959086322048,0.3175880528639814,0.03701679947539605,0.051115319880602805
0,0.5313857849519792,0.1292015704912405,0.32774304399018206,0.17164236260186996,0.04514163705521075,0.12585376771810505,0.4344866163369392,0.17435185700209022,0.04852375928578467
0,1.02592254622658,0.1163615865776841,0.22138743632514,0.1285909190772986,0.01217306391061591,0.46633615311369286,0.251722505500339,0.09844674195673746,0.04273061644131614
1,3.239857629758971,0.09865543259594083,0.12404485707900012,0.04393425497285808,0.02315963973563647,0.5452052665460978,0.3292585518788371,0.014544911361847487,0.04389737550472305
0,1.773995650059227,0.19795435193219385,0.30062288368833723,0.14004528745412562,0.019651209901971844,0.3325202565711279,0.3358305512301841,0.08594457557478241,0.08600811926780819
0,1.919202876471246,0.29420963814478246,0.4822654681830258,0.16658995188107925,0.011994466460640157,0.3710197954669912,0.339905166857536,0.04210129933605863,0.06838931999769468
0,0.5385542294225132,0.18683766405855892,0.24763511598383553,0.15565342835343005,0.026189446487111377,0.4129989605530943,0.20757019364854462,0.14279861618601447,0.05478935477180505
0,2.9068236903585802,0.1405649416806425,0.5191974538288631,0.19495752659190868,0.03461669054943526,0.6413991118892615,0.07875791169656514,0.021628643837473784,0.028640115435355832
0,0.5912442131008637,0.24673053075986373,0.5789705616247061,0.12298367974840747,0.00589007039549118,0.24894560860587922,0.4241592279642351,0.16076162730829027,0.03725978597769662
0,0.4,0.25342531101479127,0.5318924724253883,0.03173572739094714,0.03223274426145093,0.5757948829916141,0.11017864607579209,0.17138058357573213,0.07867741570446367
0,1.1394685829745166,0.06289881852736078,0.2425265043244483,0.18183092589381405,0.02914576389436119,0.1990883668780954,0.3953358676263264,0.14875502233775015,0.04584405336965275
0,1.3830873293568446,0.2955442198350448,0.3685497334873939,0.12872352709446566,0.007753733747217795,0.4057390621852082,0.26399624279256634,0.1706758855200628,0.02311154866047899
0,0.7526035630224499,0.05108473964987391,0.4776108438929388,0.09948770808978791,0.02923490400048288,0.4710542367263926,0.25431261222460283,0.11784325329581492,0.028067285662918953
0,1.2854935258404585,0.04631750890377716,0.5656802088015435,0.09134555200190111,0.004526494275419217,0.5681121975058373,0.2701871837548662,0.0398804468666394,0.02594812559533678
0,1.3270718497920413,0.1564475925853032,0.2631608362388572,0.15529697826165206,0.051492717031721175,0.5490304575642646,0.16563326767895745,0.05583922856900098,0.02270735089440366
0,1.2508908605065354,0.12518846235491152,0.38058242939266634,0.1477256279290372,0.0074618597678985585,0.5442362594529964,0.21980074627429103,0.06161430190505167,0.019161204670725223
0,1.7549673161783588,0.07189039948936789,0.44144333841875544,0.1443338419520644,0.005555618529557942,0.4708858753994795,0.31395739476646556,0.04656758476333357,0.01869968458909902
0,0.5866879295403964,0.27309388489983605,0.2897731705093317,0.0921004255140865,0.07199537434038357,0.19273384546267772,0.22969701019628577,0.32741642230412893,0.08605692218243739
0,1.0312432267343143,0.17426664282300353,0.035872718960603046,0.12561350052560646,0.024683370379608324,0.41482003507590925,0.3178737726749572,0.08739151670195183,0.029617804641966994
0,0.9266663680728263,0.1286786899819448,0.0959883625599209,0.06357226390127972,0.06053977910742503,0.5784463250733118,0.21695619605308505,0.039597220786038986,0.04088821507885937
0,1.4178095914147066,0.1721999124134752,0.5443756106912507,0.05653926442447156,0.0017528290243764735,0.6277422316178282,0.09269080371900945,0.14813500522444742,0.07313986598986709
0,1.302698652376339,0.2597008014006037,0.11588845270349384,0.05461566840555679,0.005252444750115234,0.4746763128793215,0.20664689895896168,0.19059826716855355,0.06821040783749126
0,1.6037956142398282,0.20066114610985467,0.027025208909714913,0.11347715432935807,0.06785111529092816,0.488945863862969,0.17427248523001682,0.07757719403247566,0.0778761872542524
0,0.8506949289052985,0.2750230480611001,0.5346768606850377,0.1748261937761984,0.005746703372214912,0.44206560019794755,0.20763136276656316,0.1268120017563903,0.04291813813068569
0,1.2927432035934268,0.15115189884189362,0.48832159246007684,0.07182818309799534,0.03787838858869805,0.5536012314537496,0.1983624522858931,0.0872277141317925,0.051102030441871435
0,1.9353934785811289,0.21190982033488365,0.5794992817917567,0.09002315553679273,0.07519139326897441,0.4254453154282129,0.2313968141322234,0.09266411251567845,0.08527920911811815
0,1.250046134049282,0.22659635912140064,0.47892076387590965,0.036999478130626144,0.042500891846841436,0.3626580585358295,0.3976287383622031,0.11060212688563076,0.04961070623886927
0,1.3694423561080376,0.1471317511995299,0.20837806572788828,0.16933303097334848,0.07150626274545027,0.27528125198299047,0.34054107873930656,0.07925099422343311,0.06408738133547119
0,2.0615347276296494,0.13284907730959847,0.5373524080219476,0.11058257053050359,0.02838268960764805,0.45845546366216955,0.2789645322119159,0.11258815638837291,0.011026587599390058
0,1.7152229318773027,0.26243771132491667,0.3454740251338317,0.2556837445925485,0.08887551836558817,0.27265883568357313,0.14992388381747876,0.12596893918709137,0.10688907835372004
0,0.9470244704786422,0.08822682927977073,0.049114094503218,0.05598626381737075,0.007203422286376961,0.5037653950653406,0.24055783911763448,0.09138668138314404,0.10110039833013314
0,1.6436599424665408,0.1534648129861027,0.40752877732220444,0.21458514705284207,0.06654469952566974,0.4019793217558457,0.04735762896502818,0.20955953153217802,0.0599736711684362
0,1.4630457054668156,0.09369284940461949,0.07998196455347407,0.09616622397324007,0.005816187609756921,0.5099553142297527,0.25601380453997846,0.11738812191138373,0.014660347735887968
0,0.9846588841851606,0.24417249092448767,0.5205269690589157,0.2806576777296592,0.0707412820939702,0.15962092952777185,0.2161002532040493,0.24547653855128534,0.027403318893264087
0,0.443606639762832,0.027917731199504445,0.4471343773828618,0.0888614637645933,0.02448173307151339,0.523160443993407,0.2664157166539778,0.08306499036780271,0.014015652148705876
0,1.4320605068868701,0.07273164311500757,0.29342201919702443,0.039211493771680865,0.0413179849890041,0.5058501055783282,0.2579599822382265,0.10576200956586052,0.049898423856899694
1,3.276997935676117,0.03875028425904859,0.191693096932565,0.32908102602497047,0.05722050654361112,0.13654545786216551,0.08350159518122034,0.20165783660518408,0.19199357778284845
0,0.9407296764682676,0.21097555194954315,0.4713382735493682,0.11050532857896159,0.019355490244233456,0.4604372381374791,0.27613255627375943,0.10696564643533917,0.02660374033022717
0,1.7801206291772842,0.06438915846833865,0.10441622627285944,0.04286008400533954,0.03856662371503734,0.44068326129417984,0.36914196119519566,0.042309701951617006,0.06643836783863083
0,1.377688689410671,0.11359560644195636,0.3993405242117816,0.13727502037716396,0.02962021077340381,0.47412858448989653,0.2906220536869441,0.05609964865383788,0.01225448201875369
0,1.6220901902004083,0.26254577905694587,0.5477887871650354,0.20318588357345804,0.06911962477591013,0.19351950843566124,0.4406994476061284,0.014222482207781172,0.07925305340106073
0,1.6170697101564193,0.22571609971218837,0.5673721375770522,0.13150633630567582,0.04983978758082471,0.4522631161888827,0.2225822769814077,0.12984517044721378,0.013963312495995302
0,0.8318767176102062,0.19161493098348711,0.5298707450628584,0.13531978250950713,0.057474973351617484,0.4088436734235245,0.18896123664148073,0.16616190794134209,0.04323842613252806
0,0.7254671371552949,0.29405276139254005,0.3904957115028536,0.0451985831144103,0.024991562965446065,0.37887571486643884,0.07573027901795354,0.2754061750701874,0.19979768496556385
0,1.9148731213707118,0.27898247195090436,0.3673562057616344,0.07811286943196744,0.019811062049415303,0.31685449790048165,0.38798496257326126,0.18608584718999588,0.011150760854878544
0,2.6650910141677553,0.1279598157451038,0.07181896187099025,0.1220557290429021,0.03516528034117358,0.534496035390773,0.18080115107918096,0.09685308256992889,0.030628721576041403
1,2.7627314996854633,0.1579316407364475,0.2847880591111444,0.014708176403753822,0.05666397454262944,0.328292843930993,0.42002999352875753,0.15236591589621676,0.02793909569764948
0,1.7319921218160501,0.186598965976039,0.4225429666586313,0.18248970502878928,0.013528106103619559,0.4224739364612089,0.3002689952795565,0.013214432569731984,0.0680248245570936
0,2.520972302750068,0.1626188820563577,0.3137521039444545,0.09944734520275594,0.010271463461075391,0.6497242909075553,0.21475220056428057,0.015033941594339259,0.010770758269993373
0,1.075030982236413,0.08765584727640648,0.5113681541354252,0.09162483327334246,0.023123311201842068,0.4803812134729639,0.1864545362692962,0.17599085080547028,0.04242525497708506
0,0.7058117335643053,0.060359498132849104,0.49614557089820766,0.08290674963044568,0.07085563908863456,0.6187753623463611,0.18670079776107615,0.027641029464161193,0.013120421709321445
1,2.578611917579581,0.12790200815552827,0.432178015222157,0.16296161667907935,0.09538002923370675,0.3411033579331758,0.3032474841391346,0.055984826271622296,0.041322685743281205
0,2.017376377797914,0.27133021761353177,0.35282545643546737,0.031309803377342495,0.0336666250426688,0.5124694081036675,0.283449591881381,0.08808764288338906,0.05101692871155108
0,2.748432225072822,0.04173060883088214,0.49452282240430456,0.09967571906477411,0.05324955083860156,0.5680671793353156,0.20298579842544318,0.037820261052833495,0.0382014912830321
0,1.025313216180865,0.1197111524526658,0.48902276564559793,0.18712822904077603,0.10393012425134429,0.46614468420646754,0.1259251308631644,0.058838329990437886,0.05803350164780983
0,1.7542459195273943,0.24074398047718035,0.07236742824613629,0.17289709600032652,0.06634161858674999,0.23986243340458482,0.4048188384438592,0.08423446565602632,0.03184554790845327
1,0.8403521952850416,0.23503819038294677,0.04100215492892358,0.2888077714172942,0.00420112799340063,0.3727760420371052,0.18146537682936953,0.0922933684095152,0.06045631331331532
0,0.9603796618058116,0.045747097797799126,0.4816608560921357,0.1212545427096482,0.04867352172301205,0.24822040512031712,0.3726430598315857,0.17753469920902093,0.031673771406416175
0,1.5527853473030135,0.2094453051456152,0.3087961617352986,0.020485571331590173,0.04500625513523147,0.567036632077335,0.259477833085615,0.07412578182406579,0.03386792654616261
0,1.8898746054022837,0.25684345434760714,0.0798150866724294,0.19364990667660864,0.011952222711804442,0.5874721258762663,0.09338898435412063,0.06278819639691983,0.05074856398428003
0,0.8311120401333718,0.15763410450094695,0.1740382957073989,0.05621910605652047,0.04483685138096744,0.5868597280775217,0.05579880857050565,0.1982710835919735,0.05801442232251122
0,1.051126684559343,0.08085247391313556,0.5764857172542723,0.05814783617493183,0.002282330388560832,0.717341612062796,0.16387760661104325,0.034718522762137945,0.023632092000530215
0,1.783080836507068,0.1382158891161508,0.566533330289665,0.08817055450043826,0.017987713293396563,0.3321808935474634,0.3501808201513127,0.19873478164899372,0.012745236858395357
1,0.9662426394418,0.09058626453686193,0.2920361549488745,0.034794874802084826,0.06370892423965803,0.1407158809319086,0.595679775626269,0.1416495291838103,0.023451015216269216
1,3.1398286726497227,0.07532863255704472,0.0654401479557549,0.0279470009538136,0.04113763692921572,0.5469650580467318,0.2627718547164814,0.05969708875570917,0.06148136059804853
0,1.9513414181628077,0.05003423654989002,0.30464181206877206,0.15737676921563737,0.06785996125987485,0.39903463963176133,0.17423681275774128,0.17463216885043034,0.02685964828455498
0,0.4629281063667225,0.04153680734125474,0.5876627856854875,0.0531960948309305,0.05436681986052801,0.521534327977332,0.3153269505329582,0.01714733385240462,0.03842847294584662
1,0.6892157238195535,0.11130545901889742,0.1387492963485734,0.3276540258115519,0.0849924040910287,0.09274230010552058,0.17687410283882668,0.2404130923712662,0.07732407478180582
0,0.8234865013380681,0.16800065429047167,0.3420675614819279,0.11833702586000236,0.028144261542390747,0.49904254324252656,0.08559346209889088,0.1466521999063049,0.12223050734988454
0,2.1182325820453474,0.2019541426366663,0.5308730935324099,0.16403037740706172,0.04563801256490474,0.18872703632960858,0.354478288061029,0.18438695959070137,0.06273932604669452
0,1.2711972869919,0.16156081895041421,0.03857416956799981,0.14856917849450688,0.022983703372243706,0.4776582093086161,0.2609846937065111,0.08085580785068186,0.008948407267440242
0,0.9327296736065013,0.014114619300161058,0.1541253201415926,0.06929501181836999,0.012426425720709863,0.5130150852186349,0.2661612770201437,0.1103770286248146,0.028725171597326776
0,0.9142262297623281,0.02398737504646742,0.43097178068972564,0.17180303248865061,0.04538457810320121,0.36015357637360035,0.2698560942309383,0.10087094282504937,0.051931775978560156
1,1.1930394474741823,0.09254207559803244,0.05011744831738567,0.08145179379480709,0.05968641594098212,0.05551649389043594,0.6364992124055924,0.05733604689220023,0.10951003707598216
